DIA;MES;AÑO;MUESTREO;HLB;CULTIVO;PARCELA;CÓD.;REP.;COPA;PATRÓN;PUNTO;ÁRBOL;PRESENCIA BROTE;Brote D. citri;HUEVOS ;NINFA 1;NINFA 2;NINFA 3;NINFA 4;NINFA 5;ADULTO;OBSERVACIONES
1;7;2020;84;HLB 16;NARANJA;L3NA2;8;2;Frost Valencia;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Sur;4;1;1;48;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA3;7;2;Sweety Orange;CPB;Oeste;4;1;1;55;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA4;3;2;Hamlin;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA4;3;2;Hamlin;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA4;3;2;Hamlin;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA4;3;2;Hamlin;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA5;4;2;Parson Brown;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA5;4;2;Parson Brown;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA5;4;2;Parson Brown;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA5;4;2;Parson Brown;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA6;1;2;Pera del Río;CPB;Norte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA6;1;2;Pera del Río;CPB;Este;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA6;1;2;Pera del Río;CPB;Sur;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA6;1;2;Pera del Río;CPB;Oeste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA7;9;2;García Valencia;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA7;9;2;García Valencia;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA7;9;2;García Valencia;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA7;9;2;García Valencia;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA8;6;2;Washington;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA8;6;2;Washington;CPB;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L3NA8;6;2;Washington;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA8;6;2;Washington;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA9;2;2;Lannelate;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA9;2;2;Lannelate;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA9;2;2;Lannelate;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L3NA9;2;2;Lannelate;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA10;10;1;Oneco;CPB;Norte;4;1;1;0;0;0;0;0;0;2;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA10;10;1;Oneco;CPB;Este;4;1;1;2;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA10;10;1;Oneco;CPB;Sur;4;1;1;0;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA10;10;1;Oneco;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA11;12;1;Arrayana;CPB;Norte;4;1;1;16;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA11;12;1;Arrayana;CPB;Este;4;1;1;2;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA11;12;1;Arrayana;CPB;Sur;4;1;1;8;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA11;12;1;Arrayana;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA12;11;1;Owari Satsuma;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA13;13;1;Fairchild;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA13;13;1;Fairchild;CPB;Este;4;1;1;79;9;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA13;13;1;Fairchild;CPB;Sur;4;1;1;0;4;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA13;13;1;Fairchild;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA14;26;3;Oneco;SxE;Norte;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA14;26;3;Oneco;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA14;26;3;Oneco;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA14;26;3;Oneco;SxE;Oeste;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA15;12;3;Arrayana;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA15;12;3;Arrayana;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA15;12;3;Arrayana;CPB;Sur;4;1;1;34;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L3NA15;12;3;Arrayana;CPB;Oeste;4;1;1;9;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA16;31;1;Perrine;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA16;31;1;Perrine;SxE;Este;4;1;1;47;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA16;31;1;Perrine;SxE;Sur;4;1;1;0;0;0;0;0;0;1;NA
1;7;2020;84;HLB 16;LIMON;L3NA16;31;1;Perrine;SxE;Oeste;4;1;1;0;0;0;0;1;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA17;30;1;Eureka;SxE;Norte;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA17;30;1;Eureka;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA17;30;1;Eureka;SxE;Sur;4;1;1;8;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA17;30;1;Eureka;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA18;32;1;Pajárito;SxE;Norte;4;1;1;0;17;0;1;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA18;32;1;Pajárito;SxE;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA18;32;1;Pajárito;SxE;Sur;4;1;1;0;1;1;0;1;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA18;32;1;Pajárito;SxE;Oeste;4;1;1;3;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA19;30;3;Eureka;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA19;30;3;Eureka;SxE;Este;4;1;1;9;7;1;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA19;30;3;Eureka;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA19;30;3;Eureka;SxE;Oeste;4;1;1;5;7;2;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA20;15;3;Perrine;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA20;15;3;Perrine;CPB;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L3NA20;15;3;Perrine;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L3NA20;15;3;Perrine;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L4NA18;15;1;Perrine;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;No habia brote en ele tubo Falcon 
1;7;2020;84;HLB 16;LIMON;L4NA18;15;1;Perrine;CPB;Este;4;1;1;0;5;0;0;0;1;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA18;15;1;Perrine;CPB;Sur;4;1;1;0;4;1;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA18;15;1;Perrine;CPB;Oeste;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA17;16;1;Pajárito;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L4NA17;16;1;Pajárito;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L4NA17;16;1;Pajárito;CPB;Sur;4;1;1;0;0;0;0;0;6;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA17;16;1;Pajárito;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;LIMON;L4NA16;14;1;Eureka;CPB;Norte;4;1;1;0;2;0;0;1;1;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA16;14;1;Eureka;CPB;Este;4;1;1;19;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA16;14;1;Eureka;CPB;Sur;4;1;1;50;19;2;1;0;0;0;NA
1;7;2020;84;HLB 16;LIMON;L4NA16;14;1;Eureka;CPB;Oeste;4;1;1;12;13;1;1;1;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA15;13;3;Fairchild;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA15;13;3;Fairchild;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA15;13;3;Fairchild;CPB;Sur;4;1;1;30;9;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA15;13;3;Fairchild;CPB;Oeste;4;1;1;0;0;0;0;0;0;1;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA14;28;3;Arrayana;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA14;28;3;Arrayana;SxE;Este;4;1;1;7;1;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA14;28;3;Arrayana;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA14;28;3;Arrayana;SxE;Oeste;4;1;1;3;0;0;0;0;0;1;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA13;29;1;Fairchild;SxE;Norte;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA13;29;1;Fairchild;SxE;Este;4;1;1;2;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA13;29;1;Fairchild;SxE;Sur;4;1;1;11;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA13;29;1;Fairchild;SxE;Oeste;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA12;27;1;Owari Satsuma;SxE;Norte;4;1;1;12;7;1;1;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA12;27;1;Owari Satsuma;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA12;27;1;Owari Satsuma;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA12;27;1;Owari Satsuma;SxE;Oeste;4;1;1;1;2;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA11;28;1;Arrayana;SxE;Norte;4;1;1;45;12;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA11;28;1;Arrayana;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA11;28;1;Arrayana;SxE;Sur;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA11;28;1;Arrayana;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA10;26;1;Oneco;SxE;Norte;4;1;1;0;0;0;0;0;1;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA10;26;1;Oneco;SxE;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA10;26;1;Oneco;SxE;Sur;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;MANDARINA;L4NA10;26;1;Oneco;SxE;Oeste;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L4NA9;20;2;Parson Brown;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA9;20;2;Parson Brown;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA9;20;2;Parson Brown;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA9;20;2;Parson Brown;SxE;Oeste;4;1;1;3;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L4NA8;21;2;Pinneaple;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA8;21;2;Pinneaple;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA8;21;2;Pinneaple;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA8;21;2;Pinneaple;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA7;24;2;Frost Valencia;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA7;24;2;Frost Valencia;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA7;24;2;Frost Valencia;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA7;24;2;Frost Valencia;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA6;17;2;Pera del Río;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA6;17;2;Pera del Río;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA6;17;2;Pera del Río;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA6;17;2;Pera del Río;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA5;19;2;Hamlin;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA5;19;2;Hamlin;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA5;19;2;Hamlin;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA5;19;2;Hamlin;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA4;22;2;Washington;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA4;22;2;Washington;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA4;22;2;Washington;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA4;22;2;Washington;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA3;25;2;Garcia Valencia;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA3;25;2;Garcia Valencia;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA3;25;2;Garcia Valencia;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA3;25;2;Garcia Valencia;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA2;23;2;Sweety Orange;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA2;23;2;Sweety Orange;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA2;23;2;Sweety Orange;SxE;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA2;23;2;Sweety Orange;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA1;18;2;Lannelate;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L4NA1;18;2;Lannelate;SxE;Este;4;1;1;57;9;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L4NA1;18;2;Lannelate;SxE;Sur;4;1;1;1;0;4;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L4NA1;18;2;Lannelate;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA1;7;1;Sweety Orange;CPB;Norte;4;1;1;39;2;2;3;0;1;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA1;7;1;Sweety Orange;CPB;Este;4;1;1;8;4;2;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA1;7;1;Sweety Orange;CPB;Sur;4;1;1;5;6;2;2;1;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA1;7;1;Sweety Orange;CPB;Oeste;4;1;1;0;0;0;1;0;2;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA2;6;1;Washington;CPB;Norte;4;1;1;23;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA2;6;1;Washington;CPB;Este;4;1;1;36;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L5NA2;6;1;Washington;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA2;6;1;Washington;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA3;8;1;Frost Valencia;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA3;8;1;Frost Valencia;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA3;8;1;Frost Valencia;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA3;8;1;Frost Valencia;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA4;9;1;García Valencia;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA4;9;1;García Valencia;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA4;9;1;García Valencia;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA4;9;1;García Valencia;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA5;2;1;Lannelate;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA5;2;1;Lannelate;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA5;2;1;Lannelate;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA5;2;1;Lannelate;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA6;3;1;Hamlin;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA6;3;1;Hamlin;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA6;3;1;Hamlin;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA6;3;1;Hamlin;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA7;1;1;Pera del Río;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA7;1;1;Pera del Río;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA7;1;1;Pera del Río;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA7;1;1;Pera del Río;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA8;4;1;Parson Brown;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA8;4;1;Parson Brown;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA8;4;1;Parson Brown;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA8;4;1;Parson Brown;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA9;5;1;Pinneaple;CPB;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA9;5;1;Pinneaple;CPB;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA9;5;1;Pinneaple;CPB;Sur;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L5NA9;5;1;Pinneaple;CPB;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L6NA1;23;1;Sweety Orange;SxE;Norte;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L6NA1;23;1;Sweety Orange;SxE;Este;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L6NA1;23;1;Sweety Orange;SxE;Sur;4;1;1;2;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L6NA1;23;1;Sweety Orange;SxE;Oeste;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;7;2020;84;HLB 16;NARANJA;L6NA2;22;1;Washington;SxE;Norte;4;1;0;0;0;0;0;0;0;0;NA
1;7;2020;84;HLB 16;NARANJA;L6NA2;22;1;Washington;SxE;Este;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
